words,polarity
politically-correct,-0.729814746
immaculately,0.719382876
nail-bitingly,0
feroze,2.5
rima,1.034706998
tele-movie,0
faulk,3.767905325
sororities,0.318999755
zirconia,0
refuted,-0.991715767
transatlantic,0.858427541
marginalised,1.057307284
griggs,1.02453918
magnier,0
persecutors,-0.021001872
anatole,1.176253586
mudler,0
prussic,0
musical-comedy,0.82153668
commonsense,0
eyeshadow,-3.919607635
goofed,-0.41720656
moulds,0
quick-draw,0.930419005
username,0
satiated,2.228961603
spongy,0
finns,1.43882032
veer-zaara,3.532534233
bolkin,0
staunchly,1.049805485
blabber,0.230842644
ahn,0.617313302
towing,1.197299831
pricked,0
atta,1.835836069
undiscriminating,0
burtonesque,0.684396251
re-visiting,1.682430082
bumptious,2.280739679
tutorial,1.747048535
chucks,-0.661535859
moustaches,-0.328665878
dood,-1.494772413
roi,0.485744772
frequencies,-2.114442318
video-rental,0
getaways,-1.555844842
anda,0
kashue,0
seat-belts,0
scooby-shaggy-scrappy,0
gombell,1.149935475
mismanagement,0
night-vision,-2.600375369
convalesces,0
ducasse,0
hanky,0.324050985
match-making,0
villarona,0
short-cuts,0
mortars,2.903189135
clumped,0
bobcat,-0.198455714
extremelly,0
tvpg,0
indoctrinate,-0.636786372
wrongheaded,0
debussy,2.205578705
havnt,0.067055907
starling,0.685004747
ghod,0
doppelgangers,-0.241695197
atlantis-obsessed,0
flyfishing,1.945967196
shooted,0
lenka,0
tros,0
vrajesh,0
gaillardian,0
dalens,0
yaarana,-1.64584124
man-about-town,0
re-releasing,0.910816223
subscribes,1.020983421
exasperate,0
botching,2.822284388
manila,0.187048135
kelvin,0.751960548
ghent,2.006868764
smilla,0.63408448
braddock,1.398637236
split-screen,0.277207823
bantha,-0.134177499
dunbar,1.567336991
oneliners,-0.421470835
prattle,-0.894777237
rajshree,0
channel-surfed,0
wildebeests,-1.841235831
whaley,0.229860292
magobei,3.554838071
costco,-0.018764291
feliz,0
huntsville,0.604747246
gutenberg,-2.045461436
generalize,0
kick-boxes,0
kick-boxer,-1.075778266
americanime,0
sonnenschein,0.158194366
cascading,2.3966865
impudence,0
sui,2.152635114
inaccurately,-1.492223617
half-eaten,0
stiffness,0.950503565
flag-waving,-0.676897164
unmoored,0
storyville,1.029121927
pleaseee,0
coos,-0.331930078
grey-haired,2.267420705
gravitate,1.119484539
non-committal,-0.694324815
stereo-typical,-1.579768153
accommodates,0
accommodated,0.618897354
spellman,2.106704866
well-observed,0.54335844
urinal,0.006736234
years-long,0
gpa,0.230842644
pilfered,0.03834003
shrunken,-0.282666907
naranjos,0
flattop,1.708964718
f-grade,0
gila,-1.43309927
acclaims,0
barter,1.472466427
sullies,0
presbyterians,0
plantage,0
mikhalkov,0.584393313
macrauch,0
underpinning,0.159420052
ushered,1.23282547
superlivemation,0
fine-tune,0
nettles,-0.05219527
algeria,1.032046444
up-tight,-0.998722629
mchattie,0.3251161
hiv-positive,2.657935447
suncoast,-0.949094665
laundered,2.498935427
mauritius,3.5
would't,-3.531049684
overington,0
magnifies,-1.144439276
paxtons,0
blank-faced,-0.467862217
treacle,-0.362007848
masatoshi,2.060781463
manoven,0
aleksei,2.202283273
ontkean,2.00249253
shuddup,0
medellin,1.105440493
boogers,-4.5
tune-in,0
duguay,0.0495011
imdbs,0
eyecandy,4.5
etch,0
waistband,0
attention-holding,0
barret,0.984584159
catwalks,0
helfer,1.656253215
forefather,-1.20154387
fluctuations,-1.016639385
elogious,0
bandstand,2.129431218
tired-looking,0
cerletti,0
far-flung,1.54471093
deviously,0.655961984
aldwych,0
georgia-grusiya,0
suprising,0.460281779
aweful,-2.380349973
stewardship,0
ta-can-co,0
interpreter,0.085735731
moosic,0
enviable,0.613623217
info-mercial,0
ambassadors,0.048779095
tannhauser,3.968319359
anbody,0
inbreds,-0.474029755
abbie,0.512124628
unceasing,0
celibate,-0.15866336
anti-racist,-0.146815395
basher,0.700969902
tijuco,0
free-love,0.118022389
musalman,0
boastful,0.981599958
allie,1.535723861
lutte,0
litigation,0.220385365
isham,1.077563644
religous,0.279859979
juror,2.121019253
heathens,0.27608966
defacing,0
kershner,0.781078425
stucco,0
bread-chewing,0
overstayed,0
colloquialisms,-1.773040895
talk-show,0.647213737
character-study,0.11318969
medicinal,0.002884164
lyricists,0
recriminations,3.828104151
estrela,0.939188139
dignitary,0.780041443
devil-worshiping,0.583634147
oakhurst,0.988582744
sanskrit,0.719303253
provisions,0.771991776
comic-relief,0.073142212
single-handed,2.545477121
hambley,0
fancy-dress,0
körner,0
floss,-0.261109692
self-concern,0
syfi,0
qualls,-0.234692875
moltisanti,1.934348627
morcillo,0
tessier,0.901702642
arnt,1.658776783
lack-luster,-1.728891393
nymphet,0.238834736
simular,-0.849242601
glint,0.422241632
spatulas,0
uperman,-0.118783652
sase,0
roslyn,-0.044480675
augustine,1.54944188
sedahl,0
reformatted,0
weill-gershwin,0
crisply,1.239092246
tether,-1.220282987
dangled,-1.015516701
postpone,0.729503691
pictorially,0.998781795
insinuation,-0.947289786
spell-casting,0
self-induced,0
scoffed,0.429011778
impartiality,0
it-the,0
straddle,0.501233561
masterminds,-0.166952019
methodology,0.803802857
piven,0.288089049
gamine,1.355658814
marginalize,0
calves,3.576898592
semi-autistic,0
wino,-1.787727182
handcuff,-1.736290403
endeavoring,-2.199330549
refrains,0.738382505
workhorse,0.43627605
inoculated,2.499524462
lou-who,-0.553801387
queues,3.062550365
swathe,0
falsity,0.418369082
cooter,-1.783176015
navin,2.048539513
subsistence,0
potions,0.161295905
daena,-2.018755132
surer,0
slaughter-house,0
dvd-player,0
ilent,0.060852979
all-too-rare,0
paintbrush,0
slumdog,0.682791538
hide-and-seek,2.520820752
day-for-night,-0.444673441
braying,0
unskilled,-0.915625743
redifined,0
lenders,0.170173572
whigs,0
nanni,0.3900756
stealthy,-1.025092041
prado,0
sera,1.385071807
wrap-around,-0.063008965
sex-ed,0
normandy,0.979948121
struthers,1.441878822
irresponsibly,-1.968055274
linguistically,0
stowing,1.849980218
extraction,0.026478121
sawtooth,0
athol,2.137160232
detmer,-0.645550941
ill-constructed,0
piercings,-1.06850636
plonked,0
abernathy,-0.804404617
dogmas,0.74084377
caregiver,0.916270444
strategist,0.757357139
coaltrain,0
good-humoured,0
takin,1.581994529
serpents,-0.824358832
rebuffed,0.269644992
bandai,1.557959365
quick-paced,2.75885301
jikô,0
vculek,0.814349411
gauze,0.749912029
panacea,0.223697471
fembot,-0.054978761
mirthless,0
five-six,0
anti-white,2.995609401
goaded,0.769098252
eyeball-rolling,0
raciest,0
schwarzenberg,0
wondrously,1.365217477
side-character,0
mentored,1.004496563
puckett,-1.741977045
manfish,0.229578978
abscond,0.193085867
epidermolysis,0
pentagrams,-2.034433853
inversed,0
worldliness,2.288804033
scholes,0
rehabilitate,0.93532987
shiris,0
unfavorably,1.263520884
covertly,0.128531173
intl,0
tensity,0
natwick,1.196421882
unwatchability,0
artistes,-0.551266426
minidress,0
nested,2.091571308
zeppelins,0.251416561
boomtown,0.953399717
spar,0.868959478
goldmember,-0.429716956
mices,0
unlearn,-0.713962409
neatnik,0
dweeby,0
circulating,0.282796637
usualy,-0.692963231
robo,-0.848104828
atticus,1.106259732
clearest,0.61440586
bugler,1.758384875
commodified,0
knackers,0
brozzie,-0.038469596
mccaid,0
sharikovs,0
samotari,0
lagrange,0
mousetrap,-2.234909343
booms,-0.584384607
zeroni,1.983552032
callow,0.311942623
eighty-five,0
morone,0
mikail,0
shurikens,0
unquiet,-2.288910674
clam,0.401822706
mississip,0
oblige,0.554606972
motoring,4.5
relented,0.446279165
acc,0
acd,0
ack,-0.376165328
fightin,0.261615988
acl,-2.101595836
acp,0.410065845
snail-paced,0
ac,0.348409249
aq,0
cameron-bure,0
coots,0
externally,-0.657623526
upkeep,0
hillsborough,0
piddling,0
alvarez,0.504592884
scrapping,-1.117180759
crosscutting,0.751522156
snowbound,0.040721084
ngoombujarra,0
non-medical,0
fratricidal,0
soldier-of-fortune,0
rag-tag,0.23217041
squashy,0
macclaine,3.712416524
morant,3.421809571
ladies-in-waiting,-0.449059413
caca,-4.5
chisel,-1.865290451
boschi,0
rustler,1.108278498
rustles,0
obtrusively,0
koyuki,0.541356614
tenth-rate,0
pre-historic,-1.39010799
francês,0
pant,-2.831523892
pane,0.108123984
border-line,0
consign,-0.281926244
movie'll,0
lombardo,0.317704952
bends,-0.196428202
catalogues,2.556384067
exorbitant,-0.726029564
catalogued,0
high-stakes,1.473893752
sharp-tongued,1.493635405
streaking,0.740381419
instigation,0
conductors,0.608551538
kirkendall,0
business-like,3.349312205
pre-schoolers,-0.792242804
exponents,2.445873724
revelling,-0.061296425
refrigerators,-1.642730677
crackhead,-2.557210452
tokens,0.493029057
covey,2.253041353
tpm,0.542220617
exp,2.5
sanufu,0
timmons,1.148976824
alloted,2.132927512
unsuspectingly,0
tumors,1.062305303
institutes,3.852613906
shayesteh,0
espouse,-0.190489888
flounces,0.149304189
unpatriotic,1.067079029
scions,0
limaye,0.786130745
jet-setting,2.152555263
blowout,1.079383697
prescribe,0
epithet,0.126842535
air-conditioning,0
pre-dates,2.500252683
over-load,0
back-flips,0
mesoamericans,0
amicably,0
amicable,0.242865362
woodthorpe,-1.388013798
sex-scenes,-1.628872347
ruhr,1.90235045
jonni,0
guideline,-0.282038909
luthorcorp,0
milne,2.384933111
redeemer,-0.461842626
dropkick,0.542100227
dibello,0
andrés,1.908131736
demon-like,0
laxman,3.164833453
sena,-0.647173276
dancehall,1.557395243
second-billed,-0.33970343
inter-war,1.931480061
trudeau,1.423983129
quenton,0
obesity,0.313456376
burrowed,0
game-play,1.282463166
show-runner,0
sirs,-1.163564402
trivialize,-0.875850482
auto-aim,0
archbishop,1.387683137
stakeout,0.290248879
aleksandr,1.71706179
funny-bad,0
instinctual,1.421260307
belly-laughs,1.474551695
boneheads,4.5
mayberry-like,0
anti-democratic,0
jenson,1.220072265
nance,0.773874685
findus,0
comma,1.64834803
krook,0
kisi,0
garberina,0
joyed,0
snowmen,-1.474815435
worm-hole,-1.988987286
czar,0.748276357
mesmerizes,3.078822186
coleen,1.029900314
frontiersman,0.981202547
detonator,-0.786304515
vhala,0
quietest,0
marketeers,2.37748533
lipton,0.508781474
medak,0.585691307
sexualised,0
planter,0.946990745
sing-a-longs,0
lale,0
yodel,0.315119442
happierabroad,0
desny,2.397288445
cm,-1.037829663
ce,0.620443693
zenigata,3.111265571
yeoh,0.048900012
choleric,0
nuttin,0
maud,0.933981105
haulocast,0
nose-dives,0
touchy-feely,-0.446394718
neapolitan,2.060329525
eleven-year-old,0.877276818
weinsteins,-0.625528047
spenser,1.073569126
hartl,0
non-chinese,3.494128683
contract-killing,0
steady-cam,0.720046419
fluctuating,0.033626021
blown-up,0.48036028
bayonets,0.704606965
criss,0.227005207
shamanic,1.337254206
suzannes,0
full-bore,0
background-projection,0
cradling,0
senility,-0.825711524
bakshis,0
reinforcement,-0.458702366
dissemination,0
unswerving,2.567690367
arbiter,2.201753184
buoy,-1.339148895
non-singers,2.527253662
hell-for-leather,0
cinema-history,0
macnicol,0.071705831
blistering,1.10720922
fireplaces,1.863487187
disfiguring,0.953362918
re-teamed,0.244131013
hole-in-the-wall,2.523974431
listenings,0
gritted,0
paddling,-1.45399718
linearly,0
too-small,0
stalinism,-1.27958989
sandrelli,1.158613776
piero,0.544453316
quiver,-0.180464692
feature-film,-0.620092124
tobacconist,1.5
tax-deductible,0
doable,-1.036537662
homeowners,-0.097904374
sidelined,-0.145935691
supplicant,0
way-over-the-top,0
waterworks,-0.452499091
tirades,-1.063530076
enchants,2.633012366
conveyor-belt,0
zappruder,0
malacici,0
foul-tasting,0
appointments,2.045657244
installs,0.901884669
combusting,0
truthfulness,1.099240479
schüte,0
slevin,0.672459232
honolulu,0.822523502
anne-down,0
extracurricular,1.042356811
now-legendary,3.294370146
bronchitis,0
southerland,-0.452962847
jehovahs,0
aesir,-1.82426707
groan-worthy,-1.589167182
anti-abortion,-1.57790831
wrung,0.163324296
toss-off,0
glasnost,0.960325087
roseanna,1.594133979
forty-nine,0
intrested,0
sliminess,0
sloooow,0
role-models,0
dedalus,0
mariachi,0.347056272
guin,-2.121099591
stillborn,-0.548141866
dumb-ass,-1.327133591
pheobe,3.994111229
mega-hits,0
verry,3.65281145
cauchon,2.369433231
smorgasbord,2.610363892
plit,0
faiths,0.589935083
game-to-movie,-0.007826558
mohamed,1.04761991
swahili,3.647849603
transformer,-0.556353162
ma'am,0.346358744
noir-like,1.730691898
titling,0.079970828
rough-and-tumble,-1.1337425
mónica,1.530088995
radiohead,1.359355256
embarrasment,-2.199330549
dines,-0.543342689
manon,2.066553442
underfed,0
encoded,0.644598699
rialto,3.495498137
seppuku,0.537920625
circulatory,0
handmade,-0.379841956
jong,0.948766593
katelyn,-0.843714315
man-boy,-1.15377234
notification,-0.413344097
graph,-0.939055851
rending,1.359832585
hirarlal,0
smeaton,3.294370146
movie-stars,0
freak-out,0.044696891
career-ending,0
teague,0.629056794
burp,-0.21080983
retiree,3.807780349
eccentrics,0.353021579
scuppered,1.125610681
eulogies,0.808001361
marschall,0.019118238
telegram,1.270103776
candler,-1.86341894
tag-team,1.01903998
baseballs,0.765306693
danzel,0.258495244
sweetened,1.233564685
dramatical,0.457159123
ei,0
ew,-1.504447793
copout,-0.589534747
ambushing,0
yokhai,0
quart,1.277269062
beswick,0.368163695
a-level,0.465491878
surrah,0
weekdays,3.24612259
self-deluding,0
pecs,-1.36342567
preens,0
hibernia,0
larded,0
massacring,1.528415628
trods,0
unfilmed,0
belittling,-0.679778028
windshields,0
direly,0
prides,0.099711798
sutcliffe,-0.145717304
connivers,0
christiansen,0.146387271
sébastien,1.548349214
charecter,0.161858926
amann,0.848105182
sophistry,0
landslide,-1.245837382
boccelli,0
fairuza,0.655988293
definitley,1.013376814
epoch,-0.31827344
tezuka,1.329637007
re-dubbed,0.390829274
purer,0.648268394
puree,0
katch,0.376845109
headshrinkers,-1.223282564
astronomer,0.755114911
ahhhhhh,0
sedimentation,0
handsomest,0.445807095
mendelito,0
wellspring,-0.015247986
fascim,0
valencia,-0.098448766
irreversibly,0
leyte,0
condemnatory,0
gay-friendly,-1.816756156
pummeling,0.070162216
surest,0
ambigious,0
particuarly,0
durango,0.538921101
metacritic,2.062090721
personifying,2.889173568
adèle,0.403524095
minder,1.322499442
verb,-0.266676027
guileless,2.145536057
hoblit,0.547434091
vitagraph,1.414000699
contraire,0
sidearms,0
overdubbing,-1.261534077
erode,2.544494458
documentary-esquire,0
sixtyish,0
prerequisites,0
fined,0.12547636
fines,0.120922041
cartoonishly,-1.631261096
nagase,1.911922906
savored,1.524511239
giulietta,2.594792236
abhi,-0.511146858
brownish,0
karega,2.523974431
show-business,0
shovelling,0
co-staring,0
dithered,0
old-hat,-2.502682828
dashingly,0.939188139
maruja,0
inducted,0.135074226
dusay,0
squeaks,1.50258868
substantiates,0
fudoh,1.496460813
dusan,0.829401043
frauds,-1.499162493
cluelessly,0
hothouse,1.220458333
artefacts,-1.749990259
minha,0
fiercest,0.10072151
papich,0
clicheish,0
full-bodied,1.753825172
thwarts,0.576931742
battlegrounds,0
neo-slasher,0
director-writer,1.673869203
onmyoji,2.448161998
mentoring,1.168824724
doping,-0.481552615
monogamistic,0
tracie,1.539104121
expended,-1.048415451
conspirator,0.85919602
zazu,0.375242241
halsslag,0
wish-fulfilment,-0.146096468
us-american,0
shan,0.17487741
gee-whiz,-0.166984017
stubborness,0
segmented,0
center-stage,0
peeked,0.728632465
doomsville,0
lousiness,0
instigator,1.034917735
gratuity,0.296334447
exceeding,0.865818907
oddysey,0.712005417
sprawled,1.756352863
s-mart,3.089226818
gywnne,0
triers,-0.316342898
haysbert,1.574650552
factually,-0.682705084
paramedic,0.114208689
gu,2.049134244
gq,0.831707288
gb,1.121357644
girlhood,0
airplay,0
fictionalizing,0
daleks,0.675247827
rawson,-1.102750985
seductions,-0.927302155
geordie,-0.297712528
innately,0.434139024
autobots,0.160425897
non-judgmental,1.211099352
ninety-minute,0
self-criticism,0.032067724
anthropological,0.949542216
iwas,0
singling,0.162718857
all-pervasive,0
bogeymen,0.696135378
camino,0.126510682
home-maker,0
seesaw,0.005474991
co-players,0
ecw,-0.336915538
doesen't,0.061011947
arahan,0.721655173
b-films,0.267352135
conga,1.249458101
formalities,1.926277746
payal,-0.552500918
staking,0.465018897
bagged,0.819453142
carrott,-2.186982481
egg-shaped,0
misogynists,0
vieira,-2.326642949
talent-free,0
floundered,-1.073482905
superhumans,0
spinell,0.376702674
parkes,2.57243618
farfetched,0.203401797
werent,-0.947367043
shc,0
flogged,-1.125915326
rieckhoff,0
ryck,0
expenditure,-0.013863071
up-tempo,1.157917049
ripen,0
eschatology,0
odder,-0.143761772
orbital,0.180949932
incumbent,0.67297401
transaction,1.0610132
chicks-in-chains,0
milch,0.603717106
kansan,0
fata,1.297922567
multi-award,0
cognition,4.5
marveling,0.491954509
re-appears,2.760622313
hugon,0
bechlarn,0
imperfectly,0
